gutenberg_id,text
3676,you weren't hunting for a chance to spend two days cooped up in a cabin
3676,"that measured six feet by five."""
3676,
3676,"""It had advantages. One of them was solitude,"" I responded dryly. ""And"
3676,it was less unpleasant than being relegated to a six-by-three grave. See
3676,"here, I don't enjoy this subject! Suppose we drop it. The fact is, I've"
3676,"never understood why you came to my rescue on that occasion, you didn't"
3676,"owe me any civility, you know, and you had to--well--we'll say draw on"
3676,your imagination when you claimed you saw what I threw overboard that
3676,"night."""
3676,
3676,"""Sure, I lied like a trooper,"" he admitted placidly. ""Glad to do it. You"
3676,"didn't break any bones when you strafed me, and anyhow, I felt sorry for"
3676,"you. It always goes against me to see a fellow being played!"""
3676,
3676,"Thanks to my determined coolness, the conversation lapsed. I buried"
3676,"myself in the Paris ""Herald,"" but found I could not read. Simmering with"
3676,"wrath, I lived again the ill-starred voyage his words recalled to"
3676,"me, breathed the close smothering air of the cabin that had held me"
3676,"prisoner, tasted the knowledge that I was watched like any thief. An"
3676,armed sailor had stood outside my door by day and by night; and a dozen
3676,"times I had longed to fling open that frail partition, seize the man by"
3676,"the collar, and hurl him far away."
3676,
3676,"Glancing out at the landscape, I saw that Turin lay back of us and that"
3676,our track was winding through dark chestnut forests toward the heights.
3676,Confound Van Blarcom's reminiscences and the thoughts they had set
3676,stirring! In ambush behind my paper I gloomily relived the past.
3676,
3676,"Our ship, following sealed instructions, had changed her course at"
3676,"Gibraltar, conveying us by way of the Spanish coast to Genoa instead of"
3676,"Naples. From my port-hole I had gazed glumly on blue skies and bright,"
3676,"blue waters, purple hills, and white-walled cities, and fishing boats"
3676,"with patched, gaudy sails and dark-complexioned crews. Then Genoa rose"
3676,"from the sea, tier after tier of pink and green and orange houses and"
3676,"shimmering groves of olive trees; and I was summoned to the salon, to"
3676,"face the captain of the port, the chief of the police of the city, and"
3676,their bedizened suites.
3676,
3676,"Surrounded by plumes and swords and gold lace, I maintained my innocence"
3676,"and heard Jack Herriott, on his opportune arrival, pour forth in weird,"
3676,"but fluent, Italian an account of me that must have surrounded me in the"
3676,"eyes of all present with a golden halo, and that firmly established"
3676,me in their minds as the probable next President of the United
3676,States. Thanks to these exaggerations and to various confirmatory
3676,cablegrams--Dunny had plainly set the wires humming on receiving my
3676,"S.O.S.,--I found myself a free man, at price of putting my signature"
3676,to a statement of it all. I shook the hand of the ever non-committal
3676,"Captain Cecchi, and left the ship. And an hour after good old Jack was"
3676,gazing at me in wrath unconcealed as I informed him that I was in the
3676,"mood for neither gadding, nor social intercourse, and had made up my"
3676,mind to proceed immediately to duty at the Front.
3676,
3676,"""You've been seasick; that's what ails you,"" he said, diagnosing my"
3676,"condition. ""Oh, I don't expect you to admit it--no man ever did that."
3676,But you wait and see how you feel when we've had a few meals at the
3676,"Grand Hotel in Rome!"""
3676,
3676,"This culinary bait leaving me cold, he lost his temper, expressed a hope"
3676,"that the Germans would blow my ambulance to smithereens, and assured me"
3676,that the next time I brought the Huns' papers across the ocean I might
3676,"extricate myself without his assistance from what might ensue. However,"
3676,"though he has a bark, Jack possesses no bite worth mentioning. He even"
3676,saw me off when I left by the north-bound train.
3676,
3676,"Leaning moodily forward, I looked again from the window and wished I"
3676,"might hurry the creaking, grinding revolution of the wheels. We were"
3676,"climbing higher and higher among the mountains. The chestnuts, growing"
3676,"scanter, were replaced by dark firs and pines. Streams came winding down"
3676,like icy crystal threads; the little rivers we crossed looked blue and
3676,glacial; pale-pink roses and mountain flowers showed themselves as we
3676,"approached the peaks. A polite official, entering, examined our papers;"
3676,and with snow surrounding us and cold clear air blowing in at the
3676,"window, we left Bardonnecchia, the last of the frontier towns."
3676,
3676,I was speeding toward France; but where was the girl of the _Re
3676,"d'Italia_? To what dubious rendezvous, what haunt of spies, had she"
3676,"hurried, once ashore? The thought of her stung my vanity almost beyond"
3676,"endurance. She had pleaded with me that night, swayed against me"
3676,"trustingly, appealed to me as to a chivalrous gentleman and, having"
3676,"competently pulled the wool over my eyes, had laughed at me in her"
3676,sleeve.
3676,
3676,"I had held myself a canny fellow, not an easy prey to adventurers;"
3676,"a fairly decent one, too, who didn't lie to a king's officer or help"
3676,treasonable plots. Yet had I not done just those things by my silence
3676,"on the steamer? And for what reason? Upon my soul I didn't know, unless"
3676,because she had gray eyes.
3676,
3676,"""Hang it all!"" I exclaimed, flinging my unlucky paper into a corner, and"
3676,becoming aware too late that Van Blarcom was observing me with a grin.
3676,
3676,"""I've got the black butterflies, as the French say,"" I explained"
3676,"savagely. ""This mountain travel is maddening; one might as well be a"
3676,"snail."""
3676,
3676,"""Sure, a slow train's tiresome,"" agreed Van Blarcom. ""Specially if"
3676,"you're not feeling overpleased with life anyway,"" he added, with a"
3676,knowing smile.
3676,
3676,"An angry answer rose to my lips, but the Mont Cenis tunnel opportunely"
3676,"enveloped us, and in the dark half-hour transit that followed I regained"
3676,"my self-control. It was not worth while, I decided, to quarrel with the"
3676,"fellow, to break his head or to give him the chance of breaking mine."
3676,"After all, I thought low-spiritedly, what right had I to look down on"
3676,"him? We were pot and kettle, indistinguishably black. It was true that"
3676,"he had perjured himself upon the liner; but so, in spirit if not in"
3676,"words, had I!"
3676,
3676,"Thus reflecting, I saw the train emerge from the tunnel, felt it jar"
3676,"to a standstill in the station of Modane, and, in obedience to staccato"
3676,"French outcries on the platform, alighted in the frontier town. Followed"
3676,"by Van Blarcom and preceded by our porters, I strolled in leisurely"
3676,"fashion towards the customs shed. The air was clear, chilly,"
3676,invigorating; snowy peaks were thick and near. And the scene was
3676,"picturesque, dotted as it was with mounted bayonets and blue territorial"
3676,uniforms--reminders that boundary lines were no longer jests and that
3676,strangers might not enter France unchallenged in time of war.
3676,
3676,Van Blarcom's elbow at this juncture nudged me sharply.
3676,
3676,"""Say, Mr. Bayne,"" he was whispering, ""look over there, will you? What do"
3676,"you know about that?"""
3676,
3676,I looked indifferently. Then blank dismay took possession of me. Across
3676,"the shed, just visible between rows of trunks piled mountain high, stood"
3676,"Miss Esme Falconer, as usual only too well worth seeing from fur hat to"
3676,modish shoe.
3676,
3676,"""Ain't that the limit,"" commented the grinning Van Blarcom; ""us three"
3676,"turning up again, all together like this? Well, I guess she won't have"
3676,to call a policeman to stop you talking to her. You know enough this
3676,"time to steer pretty clear of her. Isn't that so?"""
3676,
3676,But I had wheeled upon him; the coincidence was too striking!
3676,
3676,"""Look here!"" I demanded, ""are you following that young lady? Is that"
3676,"your business on this side?"""
3676,
3676,"""No!"" he denied disgustedly, retreating a step. ""Never saw her from the"
3676,"time we docked till this minute; never wanted to see her! Anyhow, what's"
3676,"the glare for? Suppose I was?"""
3676,
3676,"""It's rather strange, you'll admit."" I was regarding him fixedly. ""You"
3676,seemed to have a good deal of information about her on the ship. Yet
3676,"when that affair occurred at Gibraltar, you were as dumb as an oyster."
3676,Why didn't you tell the captain and the English officers the things you
3676,"knew?"""
3676,
3676,"""Well, I had my reasons,"" he replied defiantly. ""And at that, I don't"
3676,"see as you've got anything on me, Mr. Bayne. You're no fool. You put"
3676,two and two together quick enough to know darned well who planted those
3676,"papers in your baggage; so if you thought it needed telling, why didn't"
3676,"you tell it yourself?"""
3676,
3676,"""I don't know who put them there,"" I denied hastily, ""except that he was"
3676,"a pale little runt of a German, pretending to be a thief, who will wish"
3676,"he had died young if I ever see him again."""
3676,
3676,An inspector had just passed my traps through with bored indifference.
3676,I turned a huffy back on Van Blarcom and went to stand in line before
3676,"a door which harbored, I was told, a special commission for the"
3676,examination of passports and the admission of travelers into France.
3676,
3676,"Reaching the inner room in due course, I saluted three uniformed men"
3676,"who sat round an unimposing wooden table, exhibited the _vise_ that Jack"
3676,"Herriott had secured for me at Genoa, and was welcomed to the land. Then"
3676,"I stepped forth on the platform, retrieved my porter and my baggage, and"
3676,placed myself near the door to wait until the girl should come.
3676,
3676,I must have been a grim sort of sentinel as I stood there watching. I
3676,"knew what I had to do, but I detested it with all my heart. There was"
3676,one thing to be said for this Miss Falconer--she had courage. She was
3676,"pressing on to French soil without lingering a day in Italy, though"
3676,"she must be aware that by so swift a move she was risking suspicion,"
3676,"discovery, death."
3676,
3676,"As moment after moment dragged past, I grew uneasy. Would she come out"
3676,"at all? Could she win past those trained, keen-eyed men? The more I"
3676,"thought of it, the more desperate seemed the game she was playing. This"
3676,"little Alpine town, high among the peaks, surrounded by pines and snow,"
3676,had been a setting for tragedies since the war began. These territorials
3676,"with their muskets were not mere supers, either. But no! She was"
3676,"emerging; she was starting toward the _rapide_. There, no doubt, a"
3676,"reserved compartment was awaiting her, and once inside its shelter, she"
3676,would not appear again.
3676,
3676,I drew a deep breath in which resolve and distaste were mingled. She had
3676,"crossed the frontier, but she was not in Paris yet. I couldn't shirk the"
3676,"thing twice, knowing as I did her charm, her beauty, her air of proud,"
3676,"spirited graciousness--all the tools that equipped her. I couldn't, if"
3676,"I was ever again to hold my head before a Frenchman, let her pass on, so"
3676,"daring and dangerous and resourceful, to do her work in France."
3676,
3676,"As she approached, I stepped in front of her, lifting my hat."
3676,
3676,"""This is a great surprise, Miss Falconer,"" said I."
3676,
3676,
3676,
3676,CHAPTER X
3676,
3676,DINNER FOR TWO
3676,
3676,"I was prepared for fear, for distress, for pleading as I confronted"
3676,Miss Falconer; the one thing I hadn't expected was that she should
3676,"seem pleased at the meeting, but she did. She flushed a little, smiled"
3676,"brightly, and held out her gloved hand to me."
3676,
3676,"""Why, Mr. Bayne! I am so glad!"" she exclaimed in frankly cordial tones."
3676,
3676,"The crass coolness of her tactics, with its implied rating of my"
3676,"intelligence, was the very bracer I needed for a most unpleasant task. I"
3676,"accepted her hand, bowed over it formally, and released it. Then I spoke"
3676,with the most impersonal courtesy in the world.
3676,
3676,"""And I,"" I declared coolly, ""am delighted, I assure you. It is great"
3676,luck meeting you like this; and I will not let you slip away. I suppose
3676,that when we board the train they will serve us a meal of some sort.
3676,"Won't you give me the pleasure of having you for my guest?"""
3676,
3676,The brightness had left her face as she sensed my attitude. She drew
3676,"back, regarding me in a rebuffed, bewildered way."
3676,
3676,"""Thank you, no. I am not hungry."""
3676,
3676,"By Jove, but she was an actress! I should have sworn I had hurt her if I"
3676,hadn't known the truth.
3676,
3676,"""Don't say that!"" I protested. ""Of course it is unconventional to dine"
3676,with a stranger; but then so is almost everything that is happening to
3676,you and me. Think of those lord high executioners in there round the
3676,table. See this platform with its guards and bayonets and guns. And then
3676,remember our odd experiences on the _Re d'Italia_. Won't you risk one
3676,"more informality and come and dine?"""
3676,
3676,"She hesitated a moment, watching me steadily; then, with proud"
3676,"reluctance, she walked beside me toward the train."
3676,
3676,"""You helped me once,"" she said, her eyes averted now, ""and I haven't"
3676,"forgotten. I don't understand at all,--but I shall do as you say."""
3676,
3676,"The passengers were being herded aboard by eager, bustling officials."
3676,"I saw my baggage and the girl's installed, disposed of the porters, and"
3676,guided my companion to the _wagon_ restaurant. The horn was sounding as
3676,"we entered, and at six-thirty promptly, just as I put Miss Falconer in"
3676,"her chair, we pulled out of the snowy station of Modane."
3676,
3676,"As I studied the menu, the girl sat with lowered lashes, all things"
3676,"about her, from her darkened eyes and high head to her pallor,"
3676,"proclaiming her feeling of offense, her sense of hurt. She knew her"
3676,"game, I admitted, and she had first-class weapons. Though she could not"
3676,"weaken my resolution, she made my beginning hard."
3676,
3676,"""We are going to have a discouraging meal,"" I gossiped"
3676,"procrastinatingly. ""But, since we are in France, it will be a little"
3676,less horrible than the usual dining-car. The wine is probably hopeless;
3676,I suggest Evian or Vichy. These radishes look promising. Will you have
3676,"some?"""
3676,
3676,"""No. I am not hungry,"" she repeated briefly. ""Won't you please tell me"
3676,"what you have to say?"""
3676,
3676,"Though I didn't in the least want them, I ate a few of the radishes just"
3676,"to show that I was not abashed by her haughty, reproachful air. Other"
3676,"passengers were strolling in. Here was Mr. John Van Blarcom, who, at the"
3676,sight of Miss Falconer and myself to all appearances cozily established
3676,"for a tete-a-tete meal, stopped in his tracks and fastened on me the"
3676,"hard, appraising scrutiny that a policeman might turn on a hitherto"
3676,respectable acquaintance discovered in converse with some notorious
3676,crook. For an instant he seemed disposed to buttonhole me and
3676,"remonstrate. Then he shrugged his stocky shoulders, the gesture"
3676,"indicating that one can't save a fool from his folly, and established"
3676,"himself at a near-by table, from which coign of vantage he kept us under"
3676,steady watch.
3676,
3676,"Given such an audience, my outward mien must be impeccable."
3676,
3676,"""There is something,"" I admitted cautiously, ""that I want to say to you."
3676,"But I wish you would eat something first. People are watching us,"" I"
3676,added beneath my breath as the soup appeared.
3676,
3676,"She took a sip under protest, and then replaced her spoon and sat with"
3676,fingers twisting her gloves and eyes fixed smolderingly on mine. I
3676,shifted furtively in my seat. This was a charming experience. I was
3676,"being, from my point of view, almost quixotically generous; yet with one"
3676,glance she could make me feel like a bully and a brute.
3676,
3676,"""I am sure,"" I stumbled, fumbling desperately with my serviette, ""that"
3676,you came over without realizing what war conditions are. Strangers
3676,aren't wanted just now. Travel is dangerous for women. You may think me
3676,"all kinds of a presumptuous idiot,--I shan't blame you,--but I am going"
3676,"to urge you most strongly to go home."""
3676,
3676,"Whatever she had looked for, obviously it was not that."
3676,
3676,"""Mr. Bayne,"" she exclaimed, regarding me wonderingly, ""what do you"
3676,"mean?"""
3676,
3676,"""Just this, Miss Falconer,"" I answered with almost Teutonic"
3676,ruthlessness. Confound it! I couldn't sit here forever bullying her;
3676,"sheer desperation lent me strength. ""The _Espagne_ sails from Bordeaux"
3676,"on Saturday, I see by the Herald, and if I were you, I should most"
3676,"certainly be on board. In fact, if you lose the chance, I am sure you'll"
3676,regret it later. The French police authorities are--er--very inquisitive
3676,"about foreigners; and if you stop in France in these anxious times, I"
3676,"think it likely that they may--well--"""
3676,
3676,"She drew a quick, hard breath as I trailed off into silence. Her eyes,"
3676,"darkened, horrified, were gazing full into mine."
3676,
3676,"""You wouldn't tell them about me! You couldn't be so cruel!"" The words"
3676,"came almost fiercely, yet with a sound like a stifled sob."
3676,
3676,"By its sheer preposterousness the speech left me dumb a moment, and then"
3676,gave me back the self-possession I had been clutching at throughout
3676,the meal. For the first time since entering I sat erect and squared my
3676,shoulders. I even confronted her with a rather glittering smile.
3676,
3676,"""I am very sorry,"" I said, with a cool stare, ""if I appear so; but I am"
3676,"consideration itself compared with the people you would meet in Paris,"
3676,say. That's the very point I'm making--that you can't travel now
3676,"in comfort. I'm simply trying to spare you future contretemps, Miss"
3676,"Falconer; such as I had on the _Re d'Italia_, you may recall."""
3676,
3676,She leaned impulsively across the table.
3676,
3676,"""Oh, Mr. Bayne, I knew it! You are angry about that wretched extra, and"
3676,"you have a right to be. Of course you thought it cowardly of me--yes,"
3676,and ungrateful--to stand there without a word and let those officers
3676,"question you. Mr. Bayne, if the worst had come to the worst, I should"
3676,"have spoken, I should, indeed; but I had to wait. I had to give myself"
3676,"every chance. It meant so much, so much! You had nothing to hide"
3676,"from them. You were certain to win through. And then, you seemed so"
3676,"undisturbed, so unruffled, so able to take care of yourself; I knew you"
3676,"were not afraid. It was different with me. If they began to suspect, if"
3676,"they learned who I was, I could never have entered France. This route"
3676,"through Italy was my one hope! I am so sorry. But still--"""
3676,
3676,Hitherto she had been appealing; but now she defied frankly. That tint
3676,"of hers, like nothing but a wild rose, drove away her pallor; her gray"
3676,eyes flamed.
3676,
3676,"""But still,"" she flashed at me, ""you won't inform on me just for that?"
3676,I asked you to help me; you were free to refuse--and you agreed! Because
3676,"it inconvenienced you a little, are you going to turn police agent?"" Her"
3676,"red lips twisted proudly, scornfully. ""I don't believe it, Mr. Bayne!"""
3676,
3676,I laughed shortly. She was indeed an artist.
3676,
3676,"""I wasn't thinking of that particular episode--"" I began."
3676,
3676,"""But you did resent it. I saw it when you first joined me. And I was"
3676,"so glad to see you--to have the chance of thanking you!"" she broke in,"
3676,smoldering still.
3676,
3676,"""No, I didn't resent it. I didn't even blame you. If I blamed any one,"
3676,"Miss Falconer, it would certainly be myself. I've concluded I ought"
3676,not to go about without a keeper. My gullibility must have amused you
3676,"tremendously."" I laughed."
3676,
3676,"""I never thought you gullible,"" she denied, suddenly wistful. ""I thought"
3676,"you very generous and very chivalrous, Mr. Bayne."""
3676,
3676,This was carrying mockery too far.
3676,
3676,"""I am afraid,"" I said meaningly, ""that the authorities at Gibraltar"
3676,"would take a less flattering view. For instance, if those Englishmen"
3676,learned that I had refrained from telling them of our meeting at the St.
3676,"Ives, I should hear from them, I fancy."""
3676,
3676,Again her eyes were widening. What attractive eyes she had!
3676,
3676,"""The St. Ives?"" she repeated wonderingly. ""Why should that interest"
3676,"them? What do you mean?"" Then, suddenly, she bent forward, propped"
3676,"her elbows on the table, and amazed me with a slow, astonished,"
3676,"comprehending smile. ""I see!"" she murmured, studying me intently. ""You"
3676,"thought that I screened the man who hid those papers, that I crossed the"
3676,"ocean on--similar business, perhaps even that on this side I was to take"
3676,"the documents from your trunk?"""
3676,
3676,"""Naturally,"" I rejoined stiffly. ""And I congratulate you. It was a"
3676,"brilliant piece of work; though, as its victim, I fail to see it in the"
3676,"rosiest light."""
3676,
3676,"""I understand,"" she went on, still smiling faintly. ""You thought I"
3676,"was--well--Look over yonder."""
3676,
3676,"Her glance, seeking the opposite wall unostentatiously, directed my"
3676,"attention to a black-lettered, conspicuously posted sign:"
3676,
3676,
3676,BE SILENT!
3676,
3676,BE MISTRUSTFUL!
3676,
3676,THE EARS OF THE ENEMY ARE LISTENING!
3676,
3676,
3676,"Thus it shouted its warning, like the thousands of its kind that are"
3676,"scattered about the trains, the boats, the railroad stations, and all"
3676,the public places of France.
3676,
3676,"""You thought I was the ears of the enemy, didn't you?"" the girl was"
3676,"asking. ""You thought I was a German agent. I might have guessed! Well,"
3676,in that case it was kind of you not to hand me over to the Modane
3676,gendarmes. I ought to thank you. But I wasn't so suspicious when they
3676,searched your trunk and found the papers--I simply felt that they must
3676,"be crazy to think you could be a spy."""
3676,
3676,"I achieved a shrug of my shoulders, a polite air of incredulity; but, to"
3676,"tell the truth, I was a little less skeptical than I appeared. There was"
3676,something in her manner that by no means suggested pretense. And she
3676,had said a true word about the occurrences on the _Re d'Italia_. If
3676,"appearances meant facts, I myself had been proved guilty up to the hilt."
3676,
3676,"""Mr. Bayne,"" she was saying soberly, ""I should like you to believe"
3676,"me--please! I am an American, and I have had cause lately to hate the"
3676,Germans; all my bonds are with our own country and with France. There is
3676,some one very dear to me to whom this war has worked a cruel injustice.
3676,I have come to try to help that person; and for certain reasons--I can't
3676,explain them--I had to come in secret or not at all. But I have done
3676,"nothing wrong, nothing dishonorable. And so""--again her eyes challenged"
3676,"me--""I shall not sail from Bordeaux on the _Espagne_ on Saturday; and"
3676,you shall choose for yourself whether you will speak of me to the French
3676,"police."""
3676,
3676,"It was not much of an argument, regarded dispassionately; yet it shook"
3676,me. With sudden craftiness I resolved to trap her if I could.
3676,
3676,"""I ought to tell them on the mere chance that they would send you home,"""
3676,"I grumbled irritably. ""You have no business here, you know, helping"
3676,people and being suspected and pursued and outrageously annoyed by
3676,"fools like me. Yes, and by other fools--and worse,"" I added with feigned"
3676,"sulphurousness, indicated Van Blarcom. ""Miss Falconer, would you mind"
3676,glancing at the third man on the right--the dark man who is staring at
3676,"us--and telling me whether or not you ever saw him before you sailed?"""
3676,
3676,"""I am sure I never did,"" she declared, knitting puzzled brows; ""and yet"
3676,on the _Re d'Italia_ he insisted that we had met. It frightened me a
3676,little. I wondered whether or not he suspected something. And every time
3676,"I see him he watches me in that same way."""
3676,
3676,"I was thawing, despite myself."
3676,
3676,"""There's one other thing,"" I ventured, ""if you won't think me too"
3676,"impertinent: Did you ever hear of a man named Franz von Blenheim?"""
3676,
3676,"""No,"" she said blankly; ""I never did. Who is he?"""
3676,
3676,No birds out of that covert! If this was acting it was marvelous; there
3676,had not been the slightest flicker of confusion in her face.
3676,
3676,"""Oh, he isn't anybody of importance--just a man,"" I evaded. ""Look here,"
3676,"Miss Falconer, you'll have to forgive me if you can. You shall stay in"
3676,"Paris, and I'll be as silent as the grave concerning you; but I'd like"
3676,"to do more than that. Won't you let me come and call? Really, you"
3676,"know, I'm not such a duffer as you have cause to think me. After we got"
3676,"acquainted you might be willing to trust me with this business, whatever"
3676,"it is. And then, if it's not too desperate, I have friends who could be"
3676,"of help to you."" Such was the sop I threw to conscience, the bargain"
3676,I struck between sober reason and the instinct that made me trust her
3676,against all odds. My theories must have been moonshine. Everything was
3676,"all right, probably. But for the sake of prudence I ought to keep track"
3676,"of her. Besides, I wanted to."
3676,
3676,"Gratitude and consternation, a most becoming mixture, were in her eyes."
3676,She drew back a little.
3676,
3676,"""Oh, thank you, but that's impossible,"" she said uncertainly. ""I have"
3676,"friends, too; but they can't help me. Nobody can."""
3676,
3676,"""Well,"" I admitted sadly, ""I know the rudiments of manners. I can"
3676,"recognize a conge, but consider me a persistent boor. Come, Miss"
3676,"Falconer, why mayn't I call? Because we are strangers? If that's it, you"
3676,can assure yourself at the embassy that I am perfectly respectable; and
3676,you see I don't eat with my knife or tuck my napkin under my chin or
3676,"spill my soup."""
3676,
3676,Again that warm flush.
3676,
3676,"""Mr. Bayne!"" she exclaimed indignantly. ""Did I need an introduction to"
3676,"speak to you on the ship, to ask unreasonable favors of you, to make"
3676,"people think you a spy? If you are going to imagine such absurd things,"
3676,"I shall have to--"""
3676,
3676,"""To consent? I hoped you might see it that way."""
3676,
3676,"""Of course,"" she pondered aloud, ""I may find good news waiting. If I do,"
3676,"it will change everything. I could see you once, at least, and let you"
3676,"know. I really owe you that, I think, when you've been so kind to me."""
3676,
3676,"""Yes,"" I agreed bitterly, with a pang of conscience, ""I've been very"
3676,"kind--particularly to-night!"""
3676,
3676,"""Well, perhaps to-night you were just a little difficult."" She was"
3676,"smiling, but I didn't mind; I rather liked her mockery now. ""Still, even"
3676,"when you thought the worst of me, Mr. Bayne, you kept my secret. And--do"
3676,"you really wish to come to see me?"""
3676,
3676,"""I most emphatically do."""
3676,
3676,"She drew a card from her beaded bag, rummaged vainly for a pencil, ended"
3676,"by accepting mine, and scribbled a brief address."
3676,
3676,"""Then,"" she commanded, handing me the bit of pasteboard, ""come to this"
3676,"number at noon to-morrow and ask for me. And now, since I'm not to go to"
3676,"prison, Mr. Bayne, I believe I am hungry. This is war bread, I suppose;"
3676,"but it tastes delicious. And isn't the saltless butter nice?"""
3676,
3676,"""And here are the chicken and the salad arriving!"" I exclaimed"
3676,"hopefully. ""And there never was a French cook yet, however unspeakable"
3676,"otherwise, who failed at those."""
3676,
3676,What had come to pass I could not have told; but we were eating
3676,"celestial viands, and my black butterflies having fled away, a swarm of"
3676,their gorgeous-tinted kindred were fluttering radiantly over Miss Esme
3676,Falconer's plate and mine.
3676,
3676,
3676,
3676,CHAPTER XI
3676,
3676,IN THE RUE ST.-DOMINIQUE
3676,
3676,"Arriving in Paris at the highly inconvenient hour of 8 A.M., our"
3676,_rapide_ deposited its breakfastless and grumpy passengers on the
3676,"platform of the Gare de Lyon, washed its hands of us with the final"
3676,"formality of collecting our tickets, and turned us forth into a gray,"
3676,foggy morning to seek the food and shelter adapted to our purses
3676,"and tastes. Every one, of course, emerged from seclusion only at the"
3676,"ultimate moment; and, far from holding any lengthy conversation with"
3676,"Miss Falconer, I was lucky to stumble upon her in the vestibule, help"
3676,"her descend, find a taxi for her at the exit, and see her smile back at"
3676,me where I stood hatless as she drove away.
3676,
3676,While I waited for my own cab I found myself beside Mr. John Van
3676,"Blarcom, who eyed me with mingled hostility and pity, as if I were"
3676,a cross between a lunatic and a thief. I returned his stare coolly;
3676,"indeed, I found it braced me. Left to myself, I had experienced a"
3676,creeping doubt as to the girl's activities and my own intelligence; but
3676,"as soon as this fellow glared at me, all my confidence returned."
3676,
3676,"""Well, Mr. Bayne,"" he remarked sardonically, breaking the silence, ""I"
3676,suppose you're worrying for fear I'll give you another piece of good
3676,advice. Don't you fret! From now on you can hang yourself any way you
3676,want to. I'd as soon talk to a man in a padded cell and a strait-jacket.
3676,"Only don't blame me when the gendarmes come for you next week."""
3676,
3676,"""Oh, go to the devil!"" I retorted curtly. It was a relief; I had"
3676,been wanting to say it ever since we had first met. His jaw shot out
3676,"menacingly, and for an instant he squared off from me with the look of"
3676,"the professional boxer; but, rather to my disappointment, he thought"
3676,better of it and turned a contemptuous back.
3676,
3676,Upon leaving Genoa I had reserved a room at the Ritz by telegraph. I
3676,"drove there now, and refreshed myself with a bath and breakfast, casting"
3676,about me meanwhile for some mode of occupying the hours till noon. There
3676,"were various tasks, I knew, that should have claimed me; a visit to the"
3676,"police to secure a _carte de sejour_, the presentation of my credentials"
3676,"as an ambulance-driver, a polite notification to friends that I had"
3676,"arrived. These things should have been my duty and pleasure, but somehow"
3676,"they were uninviting. Nothing appealed to me, I realized with sudden"
3676,"enlightenment, except a certain appointment that I had already made."
3676,
3676,"I went out, to find that the fog was lifting and spring was in the air."
3676,"Since my dinner the previous night I had felt an odd exhilaration, a"
3676,pleasure quickened by the staccato sparkle of the French tongue against
3676,"my ears, the pale-blue uniforms, and gay French faces glimpsed as the"
3676,train had stopped at various lighted stations. Saluting Napoleon's
3676,"statue, I strolled up the rue de la Paix, took a table on a cafe"
3676,"pavement, and, ordering a glass of something fizzy for the form of it,"
3676,"sat content and happy, watching the whole gigantic pageant of Paris in"
3676,war-time defile before my eyes.
3676,
3676,"The Cook's tourists and their like, bane of the past, had disappeared;"
3676,but all nationalities that the world holds seemed to be about. At the
3676,"next table two Russian officers, with high cheek-bones and wide-set"
3676,"eyes, were drinking, chatting together in their purring, unintelligible"
3676,"tongue. Beyond them a party of Englishmen in khaki, cool-mannered, clear"
3676,"of gaze, were talking in low tones of the spring offensive. The uniforms"
3676,"of France swarmed round me in all their variety, and close at hand a"
3676,"general, gorgeous in red and blue and gold, sat with his hand resting"
3676,affectionately on the knee of a lad in the horizon blue of a simple
3676,"poilu, who was so like him that I guessed them at a glance for father"
3676,and son.
3676,
3676,"A cab drew up before me, and a Belgian officer with crutches was helped"
3676,"out by the cafe starter, who himself limped slightly and wore two medals"
3676,on his breast. First one troop and then another defiled across the Place
3676,"l'Opera: a company of infantry with bayonets mounted, a picturesque"
3676,"regiment of Moroccans, turbaned, of magnificently impassive bearing,"
3676,"sitting their horses like images of bronze. Men of the Flying Corps,"
3676,"in dark blue with wings on their sleeves, strolled past me; and once,"
3676,"roused by exclamations and pointing fingers, I looked up to see a"
3676,"monoplane, light and graceful as a darting bird, skimming above our"
3676,heads.
3676,
3676,"Even the faces had a different look, the voices a different ring. It was"
3676,"another country from that of the days of peace. Superb and dauntless,"
3676,"tried by the most searing of fires and not found wanting, France was"
3676,"standing girt with her shining armor, barring the invader from her"
3676,"cities, her villages, her homes."
3676,
3676,Deep in my heart--too deep to be talked of often--there had lain always
3676,"a tenderness for this heroic France. ""A man's other country,"" some wise"
3676,"person had christened it; and so it was for me, since by a chance I had"
3676,"been born here, and since here my father and then my mother had died. I"
3676,was glad I had run the gauntlet and had reached Paris to do my part in
3676,"a mighty work. An ambulance drove heavily past me, and with a thrill I"
3676,"wondered how soon I should bend over such a steering wheel, within sound"
3676,of the great guns.
3676,
3676,"Leaving the cafe at last, I beckoned a taxi and settled myself on its"
3676,cushions for a drive. Each new vista that greeted me was enchanting. The
3676,"pavements, the river, the buildings, the stately bridges,--all held the"
3676,"same soft, silvery tint of pale French gray. In the Place de la Concorde"
3676,"the fountains played as always, but--heart-warming change--the Strasburg"
3676,"statue, symbol of the lost Lorraine and Alsace, no longer drooped under"
3676,"wreaths of mourning, but sat crowned and garlanded with triumphant"
3676,flowers.
3676,
3676,"Like diminishing flies, the same eternal swarm of cabs and motors filled"
3676,the long vista of the Champs-Elysees between the green branches of the
3676,"chestnut trees. At the end loomed the Arc de Triomphe, beneath which the"
3676,"hordes of the kaiser, in their first madness of conquest, had sworn"
3676,"to march. Farther on, in the Bois, along the shady paths and about the"
